Timestamp,Milliseconds,X,Y,Z
2022-04-16 09:42:04,0,0.08379706,9.629779,0.6847417
2022-04-16 09:42:04,101,0.06703765,9.601048,0.6440403
2022-04-16 09:42:04,200,0.031124622,9.531616,0.38067806
2022-04-16 09:42:04,300,0.10534488,9.814132,0.7589619
2022-04-16 09:42:04,400,0.12210429,9.689633,0.5554548
2022-04-16 09:42:04,500,0.090979666,9.507674,0.4141969
2022-04-16 09:42:04,600,0.14604631,9.816526,0.7541735
2022-04-16 09:42:05,701,0.10295067,9.656115,0.46686932
2022-04-16 09:42:05,800,0.074220255,9.634567,0.62249243
2022-04-16 09:42:05,900,0.11971009,9.636961,0.5793968
2022-04-16 09:42:05,1000,0.07182605,9.644144,0.46926352
2022-04-16 09:42:05,1101,0.110133275,9.651326,0.60094464
2022-04-16 09:42:05,1200,0.1412579,9.653721,0.5554548
2022-04-16 09:42:05,1300,0.07182605,9.507674,0.29448682
2022-04-16 09:42:05,1400,0.110133275,9.682451,0.6703765
2022-04-16 09:42:05,1500,0.16759412,9.639356,0.5530606
2022-04-16 09:42:05,1600,0.10534488,9.538799,0.29927522
2022-04-16 09:42:06,1701,0.1364695,9.811738,0.79966336
2022-04-16 09:42:06,1800,0.1412579,9.644144,0.56982
2022-04-16 09:42:06,1900,0.079008654,9.536405,0.29448682
2022-04-16 09:42:06,2000,0.088585466,9.811738,0.81163436
2022-04-16 09:42:06,2100,0.076614454,9.639356,0.5506664
2022-04-16 09:42:06,2200,0.06464344,9.43106,0.19153613
2022-04-16 09:42:06,2302,0.110133275,9.79019,0.8690952
2022-04-16 09:42:06,2400,0.10295067,9.589077,0.50038815
2022-04-16 09:42:06,2500,0.079008654,9.534011,0.29688102
2022-04-16 09:42:06,2600,0.14844051,9.8715925,0.8834604
2022-04-16 09:42:07,2700,0.18674773,9.610625,0.51714754
2022-04-16 09:42:07,2800,0.1388637,9.498097,0.25139117
2022-04-16 09:42:07,2901,0.14844051,9.711182,0.6775591
2022-04-16 09:42:07,3000,0.11731588,9.5531645,0.4309563
2022-04-16 09:42:07,3100,0.19393034,9.632173,0.4189853
2022-04-16 09:42:07,3200,0.14844051,9.653721,0.58897364
2022-04-16 09:42:07,3301,0.10534488,9.34008,0.11252748
2022-04-16 09:42:07,3400,0.15083471,9.634567,0.47165772
2022-04-16 09:42:07,3500,0.1388637,9.785401,0.50996494
2022-04-16 09:42:07,3600,0.11971009,9.660903,0.5267244
