Timestamp,Milliseconds,X,Y,Z
2022-04-16 10:53:53,2,-0.095768064,9.8955345,0.11492168
2022-04-16 10:53:53,100,-0.08619126,9.694422,-0.1604115
2022-04-16 10:53:53,200,-0.01436521,9.663298,0.272939
2022-04-16 10:53:53,300,-0.031124622,9.62499,-0.45010993
2022-04-16 10:53:53,401,-0.045489833,9.701605,-0.1364695
2022-04-16 10:53:53,500,0.021547815,9.646538,0.16759412
2022-04-16 10:53:53,600,-0.016759412,9.639356,-0.41180268
2022-04-16 10:53:53,700,-0.016759412,9.804555,0.093373865
2022-04-16 10:53:53,800,-0.009576807,9.593865,0.01436521
2022-04-16 10:53:53,900,-0.06943185,9.682451,-0.17956513
2022-04-16 10:53:54,1000,0.0,9.869199,0.2896984
2022-04-16 10:53:54,1101,-0.007182605,9.536405,-0.17956513
2022-04-16 10:53:54,1200,-0.04309563,9.656115,-0.28491
2022-04-16 10:53:54,1300,0.045489833,9.888352,0.20590134
2022-04-16 10:53:54,1400,0.009576807,9.548376,-0.25617957
2022-04-16 10:53:54,1500,0.0047884034,9.718364,-0.16280572
2022-04-16 10:53:54,1600,0.0047884034,9.9099,0.18914193
2022-04-16 10:53:54,1701,-0.023942016,9.565135,-0.18435353
2022-04-16 10:53:54,1800,0.021547815,9.725547,-0.06943185
2022-04-16 10:53:54,1900,-0.02633622,9.794978,0.0047884034
2022-04-16 10:53:55,2000,-0.045489833,9.613019,-0.20350714
2022-04-16 10:53:55,2100,-0.007182605,9.663298,-0.17956513
2022-04-16 10:53:55,2200,0.007182605,9.763854,-0.088585466
2022-04-16 10:53:55,2300,-0.0023942017,9.598654,-0.22984336
2022-04-16 10:53:55,2401,-0.007182605,9.701605,-0.011971008
2022-04-16 10:53:55,2500,-0.05746084,9.684845,-0.16759412
2022-04-16 10:53:55,2600,-0.04070143,9.601048,-0.18435353
2022-04-16 10:53:55,2700,0.04309563,9.792584,0.17477672
2022-04-16 10:53:55,2800,-0.035913024,9.603442,-0.32321724
2022-04-16 10:53:55,2900,-0.079008654,9.572318,-0.260968
2022-04-16 10:53:56,3001,0.04309563,9.859622,0.24660277
2022-04-16 10:53:56,3100,-0.050278235,9.574712,-0.38067806
2022-04-16 10:53:56,3200,-0.079008654,9.601048,-0.16519992
2022-04-16 10:53:56,3300,0.019153614,9.852439,0.16280572
2022-04-16 10:53:56,3400,-0.031124622,9.5795,-0.35913026
2022-04-16 10:53:56,3501,-0.059855044,9.613019,-0.16519992
2022-04-16 10:53:56,3600,0.009576807,9.797373,0.22744916
2022-04-16 10:53:56,3700,0.0,9.718364,0.08379706
2022-04-16 10:53:56,3800,-0.05746084,9.665691,-0.11492168
2022-04-16 10:53:56,3900,0.011971008,9.778219,0.19632454
2022-04-16 10:53:57,4001,-0.07182605,9.665691,-0.39983168
2022-04-16 10:53:57,4101,0.007182605,9.615414,-0.21068975
2022-04-16 10:53:57,4200,0.06464344,9.816526,0.30166942
2022-04-16 10:53:57,4300,-0.06703765,9.620202,-0.4357447
2022-04-16 10:53:57,4400,-0.021547815,9.703999,0.033518825
2022-04-16 10:53:57,4500,0.04070143,9.838074,0.24899697
2022-04-16 10:53:57,4600,-0.06464344,9.593865,-0.37349546
2022-04-16 10:53:57,4700,-0.021547815,9.627384,-0.23463176
2022-04-16 10:53:57,4801,0.07182605,9.821315,0.29927522
2022-04-16 10:53:57,4900,0.0047884034,9.665691,-0.29927522
2022-04-16 10:53:58,5000,-0.15801731,9.474155,-0.25857377
2022-04-16 10:53:58,5100,-0.01436521,9.842862,0.18674773
2022-04-16 10:53:58,5200,-0.16519992,9.565135,-0.33518824
2022-04-16 10:53:58,5301,-0.079008654,9.668086,-0.29927522
2022-04-16 10:53:58,5400,-0.02873042,9.723152,0.076614454
2022-04-16 10:53:58,5500,-0.02633622,9.653721,-0.06464344
2022-04-16 10:53:58,5600,-0.011971008,9.572318,-0.19871874
2022-04-16 10:53:58,5700,-0.088585466,9.792584,0.023942016
2022-04-16 10:53:58,5801,-0.06464344,9.512463,0.059855044
2022-04-16 10:53:58,5900,-0.019153614,9.754277,0.11252748
