Timestamp,Milliseconds,X,Y,Z
2022-04-16 09:16:40,1,-0.12689269,9.646538,0.7158663
2022-04-16 09:16:41,101,0.021547815,9.900323,0.9600749
2022-04-16 09:16:41,201,-0.05267244,9.672874,0.22266077
2022-04-16 09:16:41,301,-0.08379706,9.548376,0.17238252
2022-04-16 09:16:41,402,-0.033518825,9.9434185,0.92416185
2022-04-16 09:16:41,501,-0.088585466,9.610625,0.050278235
2022-04-16 09:16:41,601,-0.095768064,9.548376,0.3184288
2022-04-16 09:16:41,701,-0.04070143,9.862016,0.80205756
2022-04-16 09:16:41,801,-0.1340753,9.569923,0.038307227
2022-04-16 09:16:41,902,-0.1388637,9.69921,0.46926352
2022-04-16 09:16:41,1001,-0.033518825,9.780613,0.62009823
2022-04-16 09:16:42,1101,-0.1436521,9.5052805,0.107739076
2022-04-16 09:16:42,1201,-0.16519992,9.763854,0.6679823
2022-04-16 09:16:42,1301,-0.12449849,9.629779,0.521936
2022-04-16 09:16:42,1401,-0.02633622,9.569923,0.033518825
2022-04-16 09:16:42,1501,-0.16519992,9.636961,0.46926352
2022-04-16 09:16:42,1602,-0.23463176,9.617807,0.4429273
2022-04-16 09:16:42,1701,-0.1316811,9.5531645,0.04309563
2022-04-16 09:16:42,1801,-0.011971008,9.672874,0.6440403
2022-04-16 09:16:42,1901,-0.17956513,9.830892,0.58657944
2022-04-16 09:16:42,2001,-0.19632454,9.471761,0.07182605
2022-04-16 09:16:43,2101,-0.0047884034,9.519646,0.30885202
2022-04-16 09:16:43,2202,-0.10295067,9.86441,0.9672575
2022-04-16 09:16:43,2301,-0.15322891,9.584289,-0.34237084
2022-04-16 09:16:43,2401,-0.1316811,9.783008,0.6488287
2022-04-16 09:16:43,2501,0.05746084,9.526828,0.7182605
2022-04-16 09:16:43,2601,-0.18195933,9.68724,-0.1412579
2022-04-16 09:16:43,2702,-0.20111294,9.581895,0.40462008
2022-04-16 09:16:43,2801,0.038307227,9.809343,0.02873042
2022-04-16 09:16:43,2901,-0.1604115,9.517251,-0.18914193
2022-04-16 09:16:43,3001,-0.05267244,9.565135,0.5243302
2022-04-16 09:16:44,3101,-0.16998832,9.44303,-0.45489833
2022-04-16 09:16:44,3201,-0.1436521,9.7447,-0.2777274
2022-04-16 09:16:44,3301,0.021547815,9.569923,0.22266077
2022-04-16 09:16:44,3401,-0.08140286,9.771036,0.16519992
2022-04-16 09:16:44,3502,-0.16998832,9.71597,-0.7541735
2022-04-16 09:16:44,3601,-0.110133275,9.387964,-0.37349546
2022-04-16 09:16:44,3701,-0.18195933,9.603442,-0.60333884
2022-04-16 09:16:44,3801,-0.20111294,9.67048,-0.61291564
2022-04-16 09:16:44,3902,-0.22744916,9.471761,-0.24660277
2022-04-16 09:16:44,4001,-0.23223756,9.653721,-0.30885202
2022-04-16 09:16:45,4101,-0.15083471,9.7447,-0.49559975
2022-04-16 09:16:45,4201,-0.06943185,9.69921,-0.32561144
2022-04-16 09:16:45,4301,-0.08619126,9.735124,-0.32800564
2022-04-16 09:16:45,4401,-0.11731588,9.694422,-0.37110126
2022-04-16 09:16:45,4502,-0.18195933,9.814132,-0.14844051
2022-04-16 09:16:45,4601,-0.2681506,9.766248,-0.24420857
2022-04-16 09:16:45,4701,-0.110133275,9.761459,-0.22744916
2022-04-16 09:16:45,4801,-0.06943185,9.603442,-0.33997664
2022-04-16 09:16:45,4901,-0.16519992,9.577106,-0.40222588
2022-04-16 09:16:45,5001,-0.28491,9.838074,-0.5315128
2022-04-16 09:16:46,5101,-0.46447513,9.646538,0.059855044
2022-04-16 09:16:46,5202,-0.18914193,9.766248,-0.088585466
2022-04-16 09:16:46,5301,0.047884032,9.627384,-0.47165772
2022-04-16 09:16:46,5401,-0.2633622,9.653721,-0.22744916
2022-04-16 09:16:46,5501,0.02633622,9.878776,-0.33279404
2022-04-16 09:16:46,5601,0.0047884034,9.957784,-0.47405192
2022-04-16 09:16:46,5702,0.15801731,9.754277,-0.41180268
2022-04-16 09:16:46,5801,-0.02873042,9.69921,-0.29688102
2022-04-16 09:16:46,5901,-0.36391866,9.648932,-0.45250413
2022-04-16 09:16:46,6001,-0.45250413,9.632173,-0.35913026
2022-04-16 09:16:47,6101,0.15083471,9.847651,-0.49799395
2022-04-16 09:16:47,6201,0.23702596,10.024822,-0.7038953
2022-04-16 09:16:47,6302,0.074220255,10.051158,-0.23942018
2022-04-16 09:16:47,6401,-0.60812724,9.476549,-0.51475334
2022-04-16 09:16:47,6501,-0.7326257,9.390358,-1.0342951
2022-04-16 09:16:47,6601,0.04070143,10.369587,0.009576807
2022-04-16 09:16:47,6701,0.07182605,9.002498,-0.8714894
2022-04-16 09:16:47,6801,0.1316811,9.589077,-1.0031705
2022-04-16 09:16:47,6902,-0.15562311,10.10383,-0.2896984
2022-04-16 09:16:47,7001,-1.0965444,9.629779,-0.6919243
2022-04-16 09:16:48,7101,-0.50038815,9.763854,-0.1364695
2022-04-16 09:16:48,7201,0.08619126,9.601048,-0.37588966
2022-04-16 09:16:48,7301,-0.51235914,9.641749,-0.5650316
2022-04-16 09:16:48,7402,-0.7206547,9.658509,-0.21068975
2022-04-16 09:16:48,7501,-0.5650316,9.950602,-0.61052144
2022-04-16 09:16:48,7601,-0.24899697,9.83568,-0.14844051
2022-04-16 09:16:48,7701,-0.33279404,9.598654,-0.35194764
2022-04-16 09:16:48,7801,-0.58418524,9.184457,0.7302315
2022-04-16 09:16:48,7901,-0.32800564,9.869199,0.6584055
2022-04-16 09:16:48,8001,0.059855044,9.962572,0.25857377
2022-04-16 09:16:49,8101,0.023942016,9.622596,0.2633622
2022-04-16 09:16:49,8201,0.29927522,9.706393,0.9864111
2022-04-16 09:16:49,8301,0.34476504,10.185233,0.4165911
2022-04-16 09:16:49,8401,0.50996494,9.589077,0.46208093
2022-04-16 09:16:49,8501,0.12928689,9.67048,0.30406362
2022-04-16 09:16:49,8601,0.7206547,9.98412,0.9935937
2022-04-16 09:16:49,8701,0.6799533,10.04637,1.0486604
2022-04-16 09:16:49,8802,0.11252748,9.83568,0.47405192
2022-04-16 09:16:49,8901,-0.09816227,9.433454,0.8283938
2022-04-16 09:16:49,9001,-0.01436521,9.660903,0.25857377
